==============================================================================================================
DANH SÁCH ẢNH BỊ DỰ ĐOÁN SAI BỞI CẢ 2 MÔ HÌNH (HybricMamba & Super_Mamba)
Tổng số ảnh trong dataset: 557,487 ảnh
Số lượng ảnh cả 2 mô hình cùng đoán sai: 5,423 ảnh
Tỷ lệ lỗi chung (Both Wrong Rate): 0.97%
==============================================================================================================
[True: 03 | Hybric: 07 ( 88.9%) | Super: 07 ( 84.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001523.jpg
[True: 05 | Hybric: 01 ( 50.8%) | Super: 02 ( 78.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002433.jpg
[True: 05 | Hybric: 08 ( 52.5%) | Super: 03 ( 45.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002435.jpg
[True: 05 | Hybric: 01 ( 36.8%) | Super: 01 ( 37.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002436.jpg
[True: 05 | Hybric: 02 ( 58.2%) | Super: 02 ( 96.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002437.jpg
[True: 05 | Hybric: 01 ( 18.1%) | Super: 01 ( 29.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002447.jpg
[True: 05 | Hybric: 02 ( 11.9%) | Super: 13 ( 83.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002448.jpg
[True: 05 | Hybric: 07 ( 31.3%) | Super: 03 ( 44.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002449.jpg
[True: 05 | Hybric: 01 ( 26.1%) | Super: 02 ( 37.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002462.jpg
[True: 05 | Hybric: 07 ( 50.8%) | Super: 03 ( 67.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002463.jpg
[True: 05 | Hybric: 04 ( 33.6%) | Super: 03 ( 37.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002464.jpg
[True: 05 | Hybric: 03 ( 56.2%) | Super: 03 ( 89.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002466.jpg
[True: 05 | Hybric: 07 ( 47.1%) | Super: 02 ( 29.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002468.jpg
[True: 05 | Hybric: 01 ( 38.6%) | Super: 01 ( 27.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002471.jpg
[True: 05 | Hybric: 15 ( 46.2%) | Super: 10 ( 29.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002473.jpg
[True: 05 | Hybric: 25 ( 29.3%) | Super: 25 ( 19.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002474.jpg
[True: 05 | Hybric: 15 ( 47.0%) | Super: 01 ( 49.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002477.jpg
[True: 05 | Hybric: 07 ( 40.4%) | Super: 03 ( 59.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002479.jpg
[True: 05 | Hybric: 15 ( 60.6%) | Super: 32 ( 36.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002485.jpg
[True: 05 | Hybric: 04 ( 27.2%) | Super: 04 ( 73.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002486.jpg
[True: 05 | Hybric: 15 ( 91.2%) | Super: 01 ( 27.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002489.jpg
[True: 05 | Hybric: 13 ( 33.3%) | Super: 25 ( 17.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002490.jpg
[True: 05 | Hybric: 14 ( 61.6%) | Super: 02 ( 24.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002491.jpg
[True: 05 | Hybric: 15 ( 38.2%) | Super: 17 ( 42.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002494.jpg
[True: 05 | Hybric: 03 ( 53.0%) | Super: 03 ( 31.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002498.jpg
[True: 05 | Hybric: 03 ( 38.6%) | Super: 03 ( 64.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002506.jpg
[True: 05 | Hybric: 07 ( 46.6%) | Super: 40 ( 69.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002508.jpg
[True: 05 | Hybric: 07 ( 55.8%) | Super: 01 ( 41.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002510.jpg
[True: 05 | Hybric: 01 ( 26.7%) | Super: 06 ( 73.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002511.jpg
[True: 05 | Hybric: 03 ( 32.1%) | Super: 01 ( 35.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002513.jpg
[True: 05 | Hybric: 08 ( 59.6%) | Super: 08 ( 59.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002514.jpg
[True: 05 | Hybric: 15 ( 58.3%) | Super: 32 ( 26.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_255_00005_002516.jpg
[True: 05 | Hybric: 07 ( 60.6%) | Super: 02 ( 50.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_60_00005_000717.jpg
[True: 05 | Hybric: 07 ( 98.9%) | Super: 08 ( 37.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_60_00005_001149.jpg
[True: 05 | Hybric: 18 ( 13.6%) | Super: 25 ( 41.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003165.jpg
[True: 05 | Hybric: 13 ( 13.3%) | Super: 13 ( 29.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003175.jpg
[True: 05 | Hybric: 02 ( 39.9%) | Super: 03 ( 63.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003185.jpg
[True: 05 | Hybric: 10 ( 47.0%) | Super: 10 ( 36.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003196.jpg
[True: 05 | Hybric: 10 ( 56.7%) | Super: 10 ( 32.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003217.jpg
[True: 05 | Hybric: 13 ( 11.9%) | Super: 12 ( 15.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003225.jpg
[True: 05 | Hybric: 35 ( 23.5%) | Super: 10 ( 14.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003228.jpg
[True: 05 | Hybric: 07 ( 95.9%) | Super: 07 ( 39.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003248.jpg
[True: 05 | Hybric: 04 ( 13.6%) | Super: 04 ( 24.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003259.jpg
[True: 05 | Hybric: 02 ( 49.4%) | Super: 02 ( 61.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003272.jpg
[True: 05 | Hybric: 13 ( 30.1%) | Super: 12 ( 26.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003273.jpg
[True: 05 | Hybric: 13 ( 13.5%) | Super: 03 ( 26.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003288.jpg
[True: 05 | Hybric: 13 ( 35.5%) | Super: 13 ( 59.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003289.jpg
[True: 05 | Hybric: 03 ( 78.1%) | Super: 03 ( 57.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003295.jpg
[True: 05 | Hybric: 02 ( 57.5%) | Super: 02 ( 48.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003301.jpg
[True: 05 | Hybric: 01 ( 30.9%) | Super: 07 ( 59.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003310.jpg
[True: 05 | Hybric: 02 ( 30.8%) | Super: 02 ( 52.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003321.jpg
[True: 05 | Hybric: 07 ( 48.6%) | Super: 04 ( 46.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003326.jpg
[True: 05 | Hybric: 10 ( 40.3%) | Super: 10 ( 46.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003363.jpg
[True: 05 | Hybric: 07 ( 53.4%) | Super: 04 ( 59.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003386.jpg
[True: 05 | Hybric: 02 ( 13.9%) | Super: 10 ( 17.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003399.jpg
[True: 05 | Hybric: 10 ( 29.5%) | Super: 10 ( 32.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003431.jpg
[True: 05 | Hybric: 03 ( 20.9%) | Super: 03 ( 22.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003435.jpg
[True: 05 | Hybric: 10 ( 65.8%) | Super: 02 ( 38.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003441.jpg
[True: 05 | Hybric: 10 ( 65.7%) | Super: 10 ( 53.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003448.jpg
[True: 05 | Hybric: 38 ( 10.5%) | Super: 38 ( 15.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003458.jpg
[True: 05 | Hybric: 10 ( 16.2%) | Super: 02 ( 12.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003463.jpg
[True: 05 | Hybric: 10 ( 11.4%) | Super: 04 ( 18.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003473.jpg
[True: 05 | Hybric: 02 ( 29.5%) | Super: 02 ( 43.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003533.jpg
[True: 05 | Hybric: 08 ( 24.4%) | Super: 08 ( 43.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003545.jpg
[True: 05 | Hybric: 13 ( 18.0%) | Super: 18 ( 26.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003549.jpg
[True: 05 | Hybric: 07 ( 32.9%) | Super: 03 ( 29.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003564.jpg
[True: 05 | Hybric: 10 ( 81.2%) | Super: 07 ( 65.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003574.jpg
[True: 05 | Hybric: 10 ( 25.9%) | Super: 10 ( 12.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003584.jpg
[True: 05 | Hybric: 02 ( 30.9%) | Super: 10 ( 88.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003604.jpg
[True: 05 | Hybric: 08 ( 28.2%) | Super: 09 ( 55.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003623.jpg
[True: 05 | Hybric: 06 ( 18.6%) | Super: 06 ( 59.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003631.jpg
[True: 05 | Hybric: 03 ( 32.6%) | Super: 35 ( 26.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003645.jpg
[True: 05 | Hybric: 02 ( 46.4%) | Super: 04 ( 43.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003653.jpg
[True: 05 | Hybric: 07 ( 33.6%) | Super: 10 ( 32.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003684.jpg
[True: 05 | Hybric: 10 ( 46.3%) | Super: 10 ( 38.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003703.jpg
[True: 05 | Hybric: 10 ( 19.1%) | Super: 02 ( 29.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003705.jpg
[True: 05 | Hybric: 10 ( 45.4%) | Super: 38 ( 43.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003712.jpg
[True: 05 | Hybric: 13 ( 13.5%) | Super: 13 ( 10.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003716.jpg
[True: 05 | Hybric: 13 ( 25.0%) | Super: 13 ( 22.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003747.jpg
[True: 05 | Hybric: 02 ( 28.3%) | Super: 07 ( 46.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003748.jpg
[True: 05 | Hybric: 02 ( 37.1%) | Super: 10 ( 74.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003761.jpg
[True: 05 | Hybric: 01 ( 10.7%) | Super: 01 ( 16.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003764.jpg
[True: 05 | Hybric: 09 ( 16.7%) | Super: 04 ( 43.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d120_00005_003765.jpg
[True: 05 | Hybric: 01 ( 32.1%) | Super: 02 ( 42.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003780.jpg
[True: 05 | Hybric: 03 ( 14.6%) | Super: 03 ( 52.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003789.jpg
[True: 05 | Hybric: 10 ( 36.7%) | Super: 10 ( 12.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003790.jpg
[True: 05 | Hybric: 13 ( 19.0%) | Super: 03 ( 22.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003797.jpg
[True: 05 | Hybric: 07 ( 22.6%) | Super: 09 ( 29.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003802.jpg
[True: 05 | Hybric: 10 ( 14.7%) | Super: 02 ( 26.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003808.jpg
[True: 05 | Hybric: 01 ( 45.1%) | Super: 07 ( 49.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003834.jpg
[True: 05 | Hybric: 01 ( 47.1%) | Super: 07 ( 23.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003861.jpg
[True: 05 | Hybric: 02 ( 23.8%) | Super: 01 ( 48.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003864.jpg
[True: 05 | Hybric: 25 ( 32.3%) | Super: 25 ( 13.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003866.jpg
[True: 05 | Hybric: 33 ( 69.6%) | Super: 10 ( 53.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003869.jpg
[True: 05 | Hybric: 02 ( 18.8%) | Super: 02 ( 51.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003872.jpg
[True: 05 | Hybric: 08 ( 52.7%) | Super: 01 ( 38.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003881.jpg
[True: 05 | Hybric: 10 ( 24.8%) | Super: 10 ( 21.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003890.jpg
[True: 05 | Hybric: 01 ( 52.4%) | Super: 01 ( 35.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003893.jpg
[True: 05 | Hybric: 02 ( 30.1%) | Super: 02 ( 61.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003898.jpg
[True: 05 | Hybric: 38 ( 18.4%) | Super: 03 ( 39.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003910.jpg
[True: 05 | Hybric: 07 ( 40.3%) | Super: 10 ( 20.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003911.jpg
[True: 05 | Hybric: 03 ( 98.7%) | Super: 03 ( 83.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003915.jpg
[True: 05 | Hybric: 01 ( 16.8%) | Super: 01 ( 23.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003917.jpg
[True: 05 | Hybric: 25 (  9.8%) | Super: 07 ( 21.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003923.jpg
[True: 05 | Hybric: 22 ( 29.4%) | Super: 02 ( 18.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003932.jpg
[True: 05 | Hybric: 22 ( 35.0%) | Super: 02 ( 27.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003938.jpg
[True: 05 | Hybric: 04 ( 27.7%) | Super: 08 ( 31.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003941.jpg
[True: 05 | Hybric: 07 ( 19.9%) | Super: 10 ( 19.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003943.jpg
[True: 05 | Hybric: 10 ( 21.1%) | Super: 10 ( 38.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003947.jpg
[True: 05 | Hybric: 10 ( 20.3%) | Super: 03 ( 29.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003952.jpg
[True: 05 | Hybric: 04 ( 22.8%) | Super: 08 ( 44.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003953.jpg
[True: 05 | Hybric: 19 ( 14.2%) | Super: 02 ( 34.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003957.jpg
[True: 05 | Hybric: 07 ( 28.0%) | Super: 07 ( 30.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003959.jpg
[True: 05 | Hybric: 02 ( 37.5%) | Super: 02 ( 71.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003962.jpg
[True: 05 | Hybric: 07 ( 14.4%) | Super: 07 ( 26.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003968.jpg
[True: 05 | Hybric: 01 ( 51.5%) | Super: 01 ( 28.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003972.jpg
[True: 05 | Hybric: 07 ( 54.2%) | Super: 07 ( 57.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003981.jpg
[True: 05 | Hybric: 07 ( 34.5%) | Super: 07 ( 25.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003988.jpg
[True: 05 | Hybric: 02 ( 39.4%) | Super: 02 ( 30.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003990.jpg
[True: 05 | Hybric: 06 ( 47.6%) | Super: 06 ( 88.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003995.jpg
[True: 05 | Hybric: 01 ( 42.1%) | Super: 02 ( 46.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003996.jpg
[True: 05 | Hybric: 07 ( 28.4%) | Super: 07 ( 20.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_003999.jpg
[True: 05 | Hybric: 10 ( 10.5%) | Super: 04 (  9.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_004000.jpg
[True: 05 | Hybric: 07 ( 48.0%) | Super: 07 ( 60.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_004039.jpg
[True: 05 | Hybric: 10 ( 24.5%) | Super: 10 ( 50.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_004040.jpg
[True: 05 | Hybric: 02 ( 21.1%) | Super: 02 ( 41.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_004042.jpg
[True: 05 | Hybric: 10 ( 39.8%) | Super: 38 ( 13.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00005/AdditiveGaussianNoise_d255_00005_004043.jpg
