=====================================================================================
DANH SÁCH ẢNH NHIỄU (AdditiveGaussianNoise_d255) BỊ DỰ ĐOÁN SAI
Tổng số ảnh nhiễu tìm thấy: 7,003 ảnh
Tổng số trường hợp bị đoán sai: 2,033 ảnh
Tỷ lệ lỗi trên tập ảnh nhiễu này: 29.03%
=====================================================================================
[True: 08 | Hybric: 04 ( 49.0%) | Super: 07 ( 41.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00008/weather_rain_5_00008_019260.jpg
[True: 15 | Hybric: 02 ( 16.2%) | Super: 05 ( 25.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000741.jpg
[True: 15 | Hybric: 02 (  8.7%) | Super: 13 ( 24.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000743.jpg
[True: 15 | Hybric: 12 (  7.6%) | Super: 38 ( 21.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000744.jpg
[True: 15 | Hybric: 12 (  8.1%) | Super: 13 ( 24.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000745.jpg
[True: 15 | Hybric: 02 (  8.8%) | Super: 13 ( 18.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000747.jpg
[True: 15 | Hybric: 12 (  8.0%) | Super: 12 ( 13.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000751.jpg
[True: 15 | Hybric: 12 (  8.3%) | Super: 01 ( 12.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000752.jpg
[True: 15 | Hybric: 02 (  7.5%) | Super: 01 ( 10.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000754.jpg
[True: 15 | Hybric: 01 ( 19.9%) | Super: 13 ( 76.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000758.jpg
[True: 15 | Hybric: 02 ( 22.2%) | Super: 02 ( 31.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000761.jpg
[True: 15 | Hybric: 02 ( 21.6%) | Super: 05 ( 38.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000764.jpg
[True: 15 | Hybric: 02 (  9.3%) | Super: 02 ( 16.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000773.jpg
[True: 15 | Hybric: 12 (  7.1%) | Super: 12 (  7.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000774.jpg
[True: 15 | Hybric: 02 (  6.6%) | Super: 01 ( 11.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000777.jpg
[True: 15 | Hybric: 12 (  8.1%) | Super: 01 (  8.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000782.jpg
[True: 15 | Hybric: 02 (  8.1%) | Super: 02 ( 13.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000783.jpg
[True: 15 | Hybric: 02 (  8.2%) | Super: 02 ( 13.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000785.jpg
[True: 15 | Hybric: 12 (  7.2%) | Super: 12 (  7.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000786.jpg
[True: 15 | Hybric: 12 (  8.2%) | Super: 12 ( 20.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000788.jpg
[True: 15 | Hybric: 02 ( 21.7%) | Super: 05 ( 21.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000793.jpg
[True: 15 | Hybric: 12 (  7.5%) | Super: 12 ( 14.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000795.jpg
[True: 15 | Hybric: 01 ( 19.8%) | Super: 01 ( 24.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000798.jpg
[True: 15 | Hybric: 12 (  7.2%) | Super: 12 (  8.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000799.jpg
[True: 15 | Hybric: 01 ( 10.3%) | Super: 01 ( 34.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000800.jpg
[True: 15 | Hybric: 12 (  7.1%) | Super: 12 (  7.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000801.jpg
[True: 15 | Hybric: 02 ( 10.4%) | Super: 02 ( 24.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000803.jpg
[True: 15 | Hybric: 02 ( 27.4%) | Super: 02 ( 25.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000809.jpg
[True: 15 | Hybric: 02 ( 23.7%) | Super: 02 ( 18.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000811.jpg
[True: 15 | Hybric: 05 ( 32.4%) | Super: 05 ( 36.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000824.jpg
[True: 15 | Hybric: 02 (  9.6%) | Super: 13 ( 14.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000828.jpg
[True: 15 | Hybric: 12 (  6.9%) | Super: 01 ( 13.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000830.jpg
[True: 15 | Hybric: 02 (  7.1%) | Super: 02 ( 13.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000831.jpg
[True: 15 | Hybric: 12 (  7.4%) | Super: 12 ( 10.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000832.jpg
[True: 15 | Hybric: 12 (  7.2%) | Super: 12 (  8.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000835.jpg
[True: 15 | Hybric: 03 ( 18.1%) | Super: 03 ( 38.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000837.jpg
[True: 15 | Hybric: 02 (  9.3%) | Super: 02 ( 11.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_255_00015_000839.jpg
[True: 15 | Hybric: 09 ( 74.6%) | Super: 33 ( 40.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d120_00015_001060.jpg
[True: 15 | Hybric: 02 ( 49.1%) | Super: 06 ( 75.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d120_00015_001091.jpg
[True: 15 | Hybric: 38 ( 61.1%) | Super: 38 ( 23.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001260.jpg
[True: 15 | Hybric: 38 ( 12.9%) | Super: 14 ( 24.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001263.jpg
[True: 15 | Hybric: 07 ( 20.5%) | Super: 03 ( 22.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001264.jpg
[True: 15 | Hybric: 14 ( 18.2%) | Super: 01 ( 12.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001267.jpg
[True: 15 | Hybric: 14 ( 28.4%) | Super: 14 ( 32.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001270.jpg
[True: 15 | Hybric: 38 ( 14.5%) | Super: 38 ( 13.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001272.jpg
[True: 15 | Hybric: 01 ( 11.2%) | Super: 01 ( 12.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001278.jpg
[True: 15 | Hybric: 09 ( 58.9%) | Super: 02 ( 36.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001283.jpg
[True: 15 | Hybric: 01 ( 47.1%) | Super: 02 ( 62.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001285.jpg
[True: 15 | Hybric: 18 ( 42.1%) | Super: 04 ( 23.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001286.jpg
[True: 15 | Hybric: 01 ( 39.7%) | Super: 14 ( 19.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001287.jpg
[True: 15 | Hybric: 01 ( 50.3%) | Super: 01 ( 31.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001288.jpg
[True: 15 | Hybric: 38 ( 18.6%) | Super: 13 ( 16.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001298.jpg
[True: 15 | Hybric: 38 ( 34.4%) | Super: 03 ( 35.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001300.jpg
[True: 15 | Hybric: 10 ( 11.8%) | Super: 38 ( 10.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001301.jpg
[True: 15 | Hybric: 01 ( 25.8%) | Super: 02 ( 25.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001302.jpg
[True: 15 | Hybric: 14 ( 45.2%) | Super: 02 ( 39.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001303.jpg
[True: 15 | Hybric: 38 ( 17.3%) | Super: 03 ( 21.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001308.jpg
[True: 15 | Hybric: 01 ( 19.9%) | Super: 01 ( 57.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001310.jpg
[True: 15 | Hybric: 01 ( 14.2%) | Super: 01 ( 26.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001317.jpg
[True: 15 | Hybric: 14 ( 49.7%) | Super: 02 ( 41.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001319.jpg
[True: 15 | Hybric: 14 ( 17.2%) | Super: 14 ( 10.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001320.jpg
[True: 15 | Hybric: 01 ( 32.8%) | Super: 35 ( 28.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001321.jpg
[True: 15 | Hybric: 01 ( 37.6%) | Super: 09 ( 20.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001325.jpg
[True: 15 | Hybric: 01 ( 43.9%) | Super: 01 ( 41.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001330.jpg
[True: 15 | Hybric: 14 ( 53.5%) | Super: 02 ( 34.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001350.jpg
[True: 15 | Hybric: 09 ( 27.7%) | Super: 40 ( 41.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001352.jpg
[True: 15 | Hybric: 01 ( 28.0%) | Super: 02 ( 26.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001356.jpg
[True: 15 | Hybric: 01 ( 41.5%) | Super: 01 ( 21.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001357.jpg
[True: 15 | Hybric: 22 ( 31.8%) | Super: 22 ( 41.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001358.jpg
[True: 15 | Hybric: 01 ( 25.0%) | Super: 01 ( 26.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001361.jpg
[True: 15 | Hybric: 38 ( 22.6%) | Super: 38 ( 14.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001363.jpg
[True: 15 | Hybric: 14 ( 56.4%) | Super: 02 ( 45.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001371.jpg
[True: 15 | Hybric: 25 ( 21.2%) | Super: 25 ( 26.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001376.jpg
[True: 15 | Hybric: 01 ( 48.0%) | Super: 03 ( 30.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001378.jpg
[True: 15 | Hybric: 01 ( 29.1%) | Super: 03 ( 25.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001385.jpg
[True: 15 | Hybric: 14 ( 22.0%) | Super: 03 ( 16.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001394.jpg
[True: 15 | Hybric: 01 ( 32.1%) | Super: 03 ( 20.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001395.jpg
[True: 15 | Hybric: 13 ( 22.3%) | Super: 02 ( 19.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001400.jpg
[True: 15 | Hybric: 38 ( 16.7%) | Super: 14 ( 12.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001401.jpg
[True: 15 | Hybric: 01 ( 36.9%) | Super: 01 ( 36.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001402.jpg
[True: 15 | Hybric: 35 ( 29.7%) | Super: 35 ( 40.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001409.jpg
[True: 15 | Hybric: 01 ( 43.3%) | Super: 09 ( 49.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001411.jpg
[True: 15 | Hybric: 01 ( 41.6%) | Super: 02 ( 48.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001414.jpg
[True: 15 | Hybric: 12 ( 27.9%) | Super: 02 ( 29.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001423.jpg
[True: 15 | Hybric: 14 ( 16.7%) | Super: 02 ( 59.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001424.jpg
[True: 15 | Hybric: 13 ( 10.2%) | Super: 02 ( 39.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001427.jpg
[True: 15 | Hybric: 01 ( 16.0%) | Super: 01 ( 16.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001432.jpg
[True: 15 | Hybric: 09 ( 25.7%) | Super: 02 ( 15.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001434.jpg
[True: 15 | Hybric: 03 ( 41.0%) | Super: 03 ( 34.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001435.jpg
[True: 15 | Hybric: 38 ( 15.6%) | Super: 09 ( 24.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001446.jpg
[True: 15 | Hybric: 10 ( 29.1%) | Super: 04 ( 11.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001447.jpg
[True: 15 | Hybric: 13 ( 45.1%) | Super: 35 ( 23.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001450.jpg
[True: 15 | Hybric: 01 ( 36.6%) | Super: 35 ( 38.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001451.jpg
[True: 15 | Hybric: 01 ( 40.4%) | Super: 35 ( 41.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001455.jpg
[True: 15 | Hybric: 01 ( 52.9%) | Super: 01 ( 37.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001456.jpg
[True: 15 | Hybric: 10 ( 13.9%) | Super: 25 ( 12.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/AdditiveGaussianNoise_d255_00015_001457.jpg
[True: 15 | Hybric: 01 ( 86.9%) | Super: 01 ( 57.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00015/weather_rain_3_00015_008919.jpg
[True: 16 | Hybric: 12 (  7.2%) | Super: 12 (  7.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000456.jpg
[True: 16 | Hybric: 12 (  7.1%) | Super: 12 (  7.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000485.jpg
[True: 16 | Hybric: 09 ( 11.6%) | Super: 11 ( 14.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000489.jpg
[True: 16 | Hybric: 09 (  9.5%) | Super: 12 ( 15.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000491.jpg
[True: 16 | Hybric: 12 (  7.5%) | Super: 12 (  7.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000503.jpg
[True: 16 | Hybric: 11 ( 12.6%) | Super: 11 ( 37.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000514.jpg
[True: 16 | Hybric: 12 (  8.2%) | Super: 12 ( 16.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000522.jpg
[True: 16 | Hybric: 12 (  7.1%) | Super: 12 (  7.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000527.jpg
[True: 16 | Hybric: 12 ( 10.2%) | Super: 11 ( 15.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000533.jpg
[True: 16 | Hybric: 12 ( 10.1%) | Super: 11 ( 17.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000539.jpg
[True: 16 | Hybric: 09 ( 27.6%) | Super: 12 ( 30.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000542.jpg
[True: 16 | Hybric: 09 ( 35.9%) | Super: 12 ( 19.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000550.jpg
[True: 16 | Hybric: 12 (  7.7%) | Super: 12 (  8.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000570.jpg
[True: 16 | Hybric: 12 (  8.2%) | Super: 12 ( 11.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000572.jpg
[True: 16 | Hybric: 12 ( 10.2%) | Super: 12 ( 14.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000577.jpg
[True: 16 | Hybric: 11 ( 24.5%) | Super: 12 ( 25.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_255_00016_000589.jpg
[True: 16 | Hybric: 09 ( 75.7%) | Super: 42 ( 67.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000757.jpg
[True: 16 | Hybric: 10 ( 23.0%) | Super: 13 ( 15.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000776.jpg
[True: 16 | Hybric: 09 ( 67.3%) | Super: 09 ( 94.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000778.jpg
[True: 16 | Hybric: 10 ( 27.4%) | Super: 04 ( 11.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000807.jpg
[True: 16 | Hybric: 09 ( 78.1%) | Super: 03 ( 27.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000810.jpg
[True: 16 | Hybric: 02 ( 28.4%) | Super: 00 ( 65.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000838.jpg
[True: 16 | Hybric: 10 ( 34.9%) | Super: 10 ( 12.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000852.jpg
[True: 16 | Hybric: 09 ( 57.8%) | Super: 09 ( 84.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000855.jpg
[True: 16 | Hybric: 09 ( 80.3%) | Super: 09 ( 63.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000858.jpg
[True: 16 | Hybric: 10 ( 21.8%) | Super: 10 ( 11.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000865.jpg
[True: 16 | Hybric: 09 ( 43.3%) | Super: 01 ( 27.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000880.jpg
[True: 16 | Hybric: 10 ( 86.6%) | Super: 10 ( 58.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d120_00016_000882.jpg
[True: 16 | Hybric: 10 ( 19.0%) | Super: 04 ( 21.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00016/AdditiveGaussianNoise_d255_00016_000915.jpg
[True: 17 | Hybric: 01 ( 27.9%) | Super: 01 ( 32.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00017/AdditiveGaussianNoise_255_00017_001100.jpg
