=====================================================================================
DANH SÁCH TẤT CẢ ẢNH BỊ DỰ ĐOÁN SAI TRÊN TOÀN BỘ DATASET
Tổng số ảnh trong dataset: 557,496 ảnh
Tổng số trường hợp bị đoán sai: 8,219 ảnh
Tỷ lệ lỗi (Error Rate): 1.47%
Độ chính xác (Accuracy): 98.53%
=====================================================================================
[True: 23 | Hybric: 30 ( 69.9%) | Super: 20 ( 53.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00023/weather_rain_5_00023_006501.jpg
[True: 33 | Hybric: 25 ( 33.1%) | Super: 25 ( 24.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001366.jpg
[True: 33 | Hybric: 13 ( 18.3%) | Super: 09 ( 16.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001372.jpg
[True: 33 | Hybric: 38 ( 13.0%) | Super: 09 ( 22.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001374.jpg
[True: 33 | Hybric: 14 ( 27.2%) | Super: 03 ( 50.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001376.jpg
[True: 33 | Hybric: 13 ( 14.5%) | Super: 09 ( 21.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001385.jpg
[True: 33 | Hybric: 14 ( 15.2%) | Super: 10 ( 10.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001387.jpg
[True: 33 | Hybric: 10 ( 13.6%) | Super: 09 ( 24.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001390.jpg
[True: 33 | Hybric: 09 ( 13.7%) | Super: 09 ( 26.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001391.jpg
[True: 33 | Hybric: 13 ( 41.6%) | Super: 13 ( 29.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001399.jpg
[True: 33 | Hybric: 10 ( 13.6%) | Super: 09 ( 21.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001402.jpg
[True: 33 | Hybric: 10 ( 20.3%) | Super: 02 ( 22.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001408.jpg
[True: 33 | Hybric: 13 ( 10.1%) | Super: 09 ( 18.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001412.jpg
[True: 33 | Hybric: 13 ( 80.1%) | Super: 13 ( 32.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001413.jpg
[True: 33 | Hybric: 09 ( 12.5%) | Super: 09 ( 27.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001414.jpg
[True: 33 | Hybric: 38 ( 12.5%) | Super: 09 ( 16.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001421.jpg
[True: 33 | Hybric: 15 ( 15.0%) | Super: 02 ( 19.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001440.jpg
[True: 33 | Hybric: 14 ( 18.2%) | Super: 03 ( 23.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001448.jpg
[True: 33 | Hybric: 14 ( 40.9%) | Super: 01 ( 23.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001450.jpg
[True: 33 | Hybric: 14 ( 56.8%) | Super: 02 ( 43.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001452.jpg
[True: 33 | Hybric: 14 ( 32.8%) | Super: 02 ( 41.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001454.jpg
[True: 33 | Hybric: 13 ( 21.1%) | Super: 13 ( 18.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001458.jpg
[True: 33 | Hybric: 38 ( 14.2%) | Super: 38 ( 11.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00033/AdditiveGaussianNoise_d255_00033_001468.jpg
[True: 34 | Hybric: 38 ( 88.0%) | Super: 38 ( 78.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_255_00034_000475.jpg
[True: 34 | Hybric: 09 ( 30.7%) | Super: 40 ( 71.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000729.jpg
[True: 34 | Hybric: 35 ( 11.8%) | Super: 04 ( 17.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000748.jpg
[True: 34 | Hybric: 10 ( 53.5%) | Super: 10 ( 39.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000757.jpg
[True: 34 | Hybric: 10 ( 30.3%) | Super: 18 (  9.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000759.jpg
[True: 34 | Hybric: 10 ( 50.6%) | Super: 10 ( 42.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000769.jpg
[True: 34 | Hybric: 01 ( 10.9%) | Super: 01 ( 11.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000803.jpg
[True: 34 | Hybric: 40 ( 36.6%) | Super: 40 ( 51.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000805.jpg
[True: 34 | Hybric: 10 ( 37.2%) | Super: 04 (  8.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000813.jpg
[True: 34 | Hybric: 13 ( 33.9%) | Super: 12 ( 32.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00034/AdditiveGaussianNoise_d255_00034_000834.jpg
[True: 35 | Hybric: 17 ( 46.7%) | Super: 01 ( 37.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001171.jpg
[True: 35 | Hybric: 17 ( 40.2%) | Super: 01 ( 40.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001174.jpg
[True: 35 | Hybric: 13 (  8.2%) | Super: 01 ( 10.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001180.jpg
[True: 35 | Hybric: 01 ( 25.7%) | Super: 17 ( 26.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001186.jpg
[True: 35 | Hybric: 13 (  9.0%) | Super: 01 ( 20.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001196.jpg
[True: 35 | Hybric: 17 ( 34.7%) | Super: 01 ( 16.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001201.jpg
[True: 35 | Hybric: 12 ( 38.1%) | Super: 02 ( 45.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001208.jpg
[True: 35 | Hybric: 38 ( 15.7%) | Super: 01 ( 14.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001209.jpg
[True: 35 | Hybric: 01 ( 25.8%) | Super: 01 ( 18.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001218.jpg
[True: 35 | Hybric: 05 ( 27.3%) | Super: 01 ( 11.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001220.jpg
[True: 35 | Hybric: 01 ( 11.3%) | Super: 01 ( 27.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001241.jpg
[True: 35 | Hybric: 12 (  7.4%) | Super: 01 (  8.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001253.jpg
[True: 35 | Hybric: 12 ( 13.5%) | Super: 12 ( 18.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001255.jpg
[True: 35 | Hybric: 01 ( 24.3%) | Super: 12 ( 26.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001256.jpg
[True: 35 | Hybric: 01 ( 27.6%) | Super: 15 ( 47.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001284.jpg
[True: 35 | Hybric: 12 (  9.8%) | Super: 01 ( 10.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001303.jpg
[True: 35 | Hybric: 12 (  7.2%) | Super: 13 (  8.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001307.jpg
[True: 35 | Hybric: 12 (  7.5%) | Super: 12 ( 10.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001311.jpg
[True: 35 | Hybric: 38 ( 13.0%) | Super: 12 (  7.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001313.jpg
[True: 35 | Hybric: 02 (  7.1%) | Super: 12 (  7.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001316.jpg
[True: 35 | Hybric: 17 ( 51.7%) | Super: 01 ( 19.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001324.jpg
[True: 35 | Hybric: 12 (  7.3%) | Super: 13 (  9.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001325.jpg
[True: 35 | Hybric: 01 ( 10.9%) | Super: 12 ( 11.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001334.jpg
[True: 35 | Hybric: 12 ( 29.7%) | Super: 01 ( 24.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001343.jpg
[True: 35 | Hybric: 38 ( 15.8%) | Super: 13 ( 18.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001349.jpg
[True: 35 | Hybric: 33 ( 26.5%) | Super: 34 ( 22.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001356.jpg
[True: 35 | Hybric: 38 ( 17.5%) | Super: 01 ( 30.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001360.jpg
[True: 35 | Hybric: 12 (  7.4%) | Super: 12 (  7.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001363.jpg
[True: 35 | Hybric: 17 ( 53.8%) | Super: 01 ( 28.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001364.jpg
[True: 35 | Hybric: 01 ( 27.9%) | Super: 17 ( 17.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001365.jpg
[True: 35 | Hybric: 17 ( 36.4%) | Super: 01 ( 32.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001366.jpg
[True: 35 | Hybric: 12 ( 10.6%) | Super: 12 ( 23.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001383.jpg
[True: 35 | Hybric: 12 (  7.7%) | Super: 12 (  7.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001384.jpg
[True: 35 | Hybric: 01 ( 27.5%) | Super: 01 ( 12.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001396.jpg
[True: 35 | Hybric: 12 (  8.1%) | Super: 12 ( 11.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001405.jpg
[True: 35 | Hybric: 12 ( 37.5%) | Super: 01 ( 29.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001413.jpg
[True: 35 | Hybric: 12 ( 34.3%) | Super: 12 ( 34.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001414.jpg
[True: 35 | Hybric: 01 ( 23.5%) | Super: 01 ( 25.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001417.jpg
[True: 35 | Hybric: 17 ( 39.1%) | Super: 01 ( 23.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001418.jpg
[True: 35 | Hybric: 12 (  7.0%) | Super: 13 ( 20.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001420.jpg
[True: 35 | Hybric: 01 ( 29.1%) | Super: 01 ( 22.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001425.jpg
[True: 35 | Hybric: 01 ( 24.6%) | Super: 01 ( 18.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001426.jpg
[True: 35 | Hybric: 33 ( 20.5%) | Super: 09 ( 21.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001438.jpg
[True: 35 | Hybric: 12 (  8.5%) | Super: 01 ( 10.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001458.jpg
[True: 35 | Hybric: 12 (  8.1%) | Super: 12 (  9.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001459.jpg
[True: 35 | Hybric: 01 ( 37.1%) | Super: 01 ( 36.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001461.jpg
[True: 35 | Hybric: 13 (  9.9%) | Super: 13 ( 21.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001463.jpg
[True: 35 | Hybric: 13 (  9.0%) | Super: 13 ( 22.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001464.jpg
[True: 35 | Hybric: 05 ( 16.9%) | Super: 02 ( 27.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001466.jpg
[True: 35 | Hybric: 36 ( 17.9%) | Super: 01 ( 24.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001470.jpg
[True: 35 | Hybric: 01 ( 10.3%) | Super: 01 ( 12.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001474.jpg
[True: 35 | Hybric: 13 (  8.4%) | Super: 13 ( 19.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001476.jpg
[True: 35 | Hybric: 12 ( 11.8%) | Super: 01 ( 16.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001480.jpg
[True: 35 | Hybric: 01 ( 23.5%) | Super: 01 ( 23.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001483.jpg
[True: 35 | Hybric: 01 ( 19.5%) | Super: 17 ( 41.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001489.jpg
[True: 35 | Hybric: 02 (  7.0%) | Super: 01 (  8.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001501.jpg
[True: 35 | Hybric: 01 ( 31.0%) | Super: 15 ( 60.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001510.jpg
[True: 35 | Hybric: 12 (  7.2%) | Super: 38 (  8.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001511.jpg
[True: 35 | Hybric: 12 (  6.8%) | Super: 01 (  7.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001512.jpg
[True: 35 | Hybric: 12 ( 13.3%) | Super: 01 ( 24.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001519.jpg
[True: 35 | Hybric: 12 ( 63.1%) | Super: 01 ( 31.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001525.jpg
[True: 35 | Hybric: 17 ( 40.1%) | Super: 41 ( 19.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001526.jpg
[True: 35 | Hybric: 17 ( 32.0%) | Super: 15 ( 32.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001537.jpg
[True: 35 | Hybric: 01 ( 43.9%) | Super: 01 ( 16.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001543.jpg
[True: 35 | Hybric: 38 ( 12.0%) | Super: 01 ( 20.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001549.jpg
[True: 35 | Hybric: 17 ( 29.4%) | Super: 01 ( 16.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001552.jpg
[True: 35 | Hybric: 12 ( 10.6%) | Super: 13 ( 17.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_255_00035_001556.jpg
[True: 35 | Hybric: 10 ( 32.1%) | Super: 10 ( 40.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001956.jpg
[True: 35 | Hybric: 13 ( 10.6%) | Super: 13 ( 15.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001969.jpg
[True: 35 | Hybric: 22 ( 23.0%) | Super: 13 ( 19.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001973.jpg
[True: 35 | Hybric: 10 ( 33.3%) | Super: 18 ( 20.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001977.jpg
[True: 35 | Hybric: 10 ( 13.9%) | Super: 03 ( 15.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001980.jpg
[True: 35 | Hybric: 03 ( 10.1%) | Super: 04 ( 15.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001987.jpg
[True: 35 | Hybric: 10 ( 36.9%) | Super: 38 ( 11.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001992.jpg
[True: 35 | Hybric: 18 ( 24.7%) | Super: 25 ( 18.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001993.jpg
[True: 35 | Hybric: 10 ( 48.6%) | Super: 10 ( 18.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001995.jpg
[True: 35 | Hybric: 38 ( 17.5%) | Super: 25 ( 11.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_001996.jpg
[True: 35 | Hybric: 12 ( 16.8%) | Super: 25 (  9.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002001.jpg
[True: 35 | Hybric: 02 ( 13.3%) | Super: 13 ( 19.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002002.jpg
[True: 35 | Hybric: 13 ( 53.2%) | Super: 13 ( 69.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002004.jpg
[True: 35 | Hybric: 10 ( 19.0%) | Super: 13 ( 14.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002005.jpg
[True: 35 | Hybric: 04 ( 13.1%) | Super: 12 ( 23.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002008.jpg
[True: 35 | Hybric: 38 ( 18.9%) | Super: 38 ( 13.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002009.jpg
[True: 35 | Hybric: 10 ( 47.0%) | Super: 01 ( 22.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002018.jpg
[True: 35 | Hybric: 10 ( 11.9%) | Super: 02 ( 11.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002025.jpg
[True: 35 | Hybric: 03 ( 12.4%) | Super: 03 ( 13.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002028.jpg
[True: 35 | Hybric: 09 ( 17.1%) | Super: 03 ( 28.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002029.jpg
[True: 35 | Hybric: 10 ( 17.6%) | Super: 14 ( 18.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002038.jpg
[True: 35 | Hybric: 09 ( 14.7%) | Super: 38 ( 19.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002040.jpg
[True: 35 | Hybric: 10 ( 29.9%) | Super: 14 ( 21.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002044.jpg
[True: 35 | Hybric: 02 ( 11.7%) | Super: 04 (  9.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002045.jpg
[True: 35 | Hybric: 03 ( 17.9%) | Super: 13 ( 19.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002046.jpg
[True: 35 | Hybric: 10 ( 12.9%) | Super: 04 ( 12.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002047.jpg
[True: 35 | Hybric: 10 ( 11.1%) | Super: 14 ( 12.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00035/AdditiveGaussianNoise_d120_00035_002055.jpg
